sashPairPart,defaultSpiralFrameJambType,1
sashPairPart,defaultCordFrameJamb,1
sashPairPart,defaultCordFrameJambType,1
sashPairPart,defaultSpiralCillHeight,1
sashPairPart,defaultCordCillHeight,1
sashPairPart,defaultSpiralCillDepth,1
sashPairPart,defaultCordCillDepth,1
sashPairPart,updateFrameDetailsOnOperationChange,0
doorLeafPart,mechanicalClearanceLeft,1
doorLeafPart,mechanicalClearanceRight,1
doorLeafPart,mechanicalClearanceTop,1
doorLeafPart,mechanicalClearanceBottom,1
doorLeafPart,width,0
doorLeafPart,height,0
doorLeafPart,topHeight,1
doorLeafPart,leftWidth,1
doorLeafPart,rightWidth,1
doorLeafPart,bottomHeight,1
doorLeafPart,archHeight,0
doorLeafPart,archHead,0
doorLeafPart,halfCircle,0
doorLeafPart,shoulderHeight,0
doorLeafPart,archRadius,0
doorLeafPart,isFrameLevelArch,0
doorLeafPart,archedOuterJamb,0
doorLeafPart,curvedSashHead,0
doorLeafPart,curvedFrameHead,0
doorLeafPart,operationId,0
doorLeafPart,towDsId,1
doorLeafPart,towBg,1
doorLeafPart,toBeReplaced,0
doorLeafPart,repair,0
doorLeafPart,specialJoineryDetails,3
doorLeafPart,specialGlassDetails,3
doorLeafPart,trickleVentInSashCentrePartNo,1
doorLeafPart,trickleVentInFrameAtSashCentrePartNo,1
doorLeafPart,sashHeightExt,1
doorLeafPart,bottomHeightExternal,1
doorLeafPart,thickness,1
doorLeafPart,typeId,0
doorLeafPart,btmRailShapeId,1
doorLeafPart,constantSideOnHeightCalculation,1
doorLeafPart,steppedBottomRailOverlap,1
doorLeafPart,chamferedBottomRailAngle,1
doorLeafPart,allowOpen,0
doorLeafPart,isMasterLeaf,0
topSashPart,width,0
topSashPart,height,0
topSashPart,topHeight,1
topSashPart,leftWidth,1
topSashPart,rightWidth,1
topSashPart,bottomHeight,1
topSashPart,archHeight,0
topSashPart,archHead,0
topSashPart,halfCircle,0
topSashPart,shoulderHeight,0
topSashPart,archRadius,0
topSashPart,isFrameLevelArch,0
topSashPart,archedOuterJamb,0
topSashPart,curvedSashHead,0
topSashPart,curvedFrameHead,0
topSashPart,operationId,0
topSashPart,towDsId,1
topSashPart,towBg,1
topSashPart,toBeReplaced,0
topSashPart,repair,0
topSashPart,specialJoineryDetails,3
topSashPart,specialGlassDetails,3
topSashPart,trickleVentInSashCentrePartNo,1
topSashPart,trickleVentInFrameAtSashCentrePartNo,1
topSashPart,isVerticalSlidingSashPart,0
topSashPart,angledTopRailId,3
topSashPart,angledTopRailHeightReduction,3
openingHorizontalSlidingSashPart,topHeight,1
openingHorizontalSlidingSashPart,leftWidth,1
openingHorizontalSlidingSashPart,rightWidth,1
openingHorizontalSlidingSashPart,bottomHeight,1
openingHorizontalSlidingSashPart,toBeReplaced,0
openingHorizontalSlidingSashPart,specialJoineryDetails,3
